# PSIBLAST 2.12.0+
# Iteration: 1
# Query: P39615.1 RecName: Full=Uracil-DNA glycosylase; Short=UDG [Bacillus subtilis subsp. subtilis str. 168]
# Database: ../../data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 307 hits found
P39615.1	B7HG60.1	63.556	225	82	0	1	225	1	225	1.01e-106	307
P39615.1	C0Z887.1	64.414	222	79	0	1	222	1	222	7.62e-106	305
P39615.1	B2TQZ9.1	62.667	225	84	0	1	225	1	225	8.85e-106	304
P39615.1	B7IRS8.1	63.111	225	83	0	1	225	1	225	1.19e-105	304
P39615.1	Q0TUH0.1	61.778	225	86	0	1	225	1	225	2.20e-103	298
P39615.1	Q5WAZ9.1	63.014	219	81	0	4	222	3	221	2.60e-103	298
P39615.1	A6M317.1	60.000	225	90	0	1	225	1	225	1.80e-102	296
P39615.1	Q0SWB8.1	61.333	225	87	0	1	225	1	225	3.17e-102	295
P39615.1	Q8XNR7.1	60.889	225	88	0	1	225	1	225	9.10e-102	294
P39615.1	A8MM35.1	59.821	224	90	0	1	224	1	224	3.02e-101	293
P39615.1	A5VIJ2.1	61.818	220	84	0	1	220	1	220	4.74e-100	290
P39615.1	Q88YG1.1	60.909	220	86	0	1	220	1	220	3.94e-98	285
P39615.1	B1I012.1	57.589	224	93	1	1	222	1	224	1.60e-97	283
P39615.1	Q92CI1.1	59.633	218	88	0	5	222	4	221	3.27e-97	282
P39615.1	Q720K2.1	59.174	218	89	0	5	222	4	221	1.08e-96	281
P39615.1	B2GAM7.1	60.455	220	87	0	1	220	1	220	1.54e-96	281
P39615.1	Q8Y7P6.1	58.716	218	90	0	5	222	4	221	5.56e-96	279
P39615.1	Q03GV8.1	60.360	222	88	0	1	222	1	222	9.18e-96	279
P39615.1	Q182G9.1	59.276	221	90	0	5	225	4	224	1.12e-95	278
P39615.1	A6TVW5.1	59.729	221	89	0	3	223	2	222	1.22e-95	278
P39615.1	Q8EPH6.1	57.658	222	94	0	1	222	1	222	1.46e-93	273
P39615.1	C1DQR0.1	60.369	217	85	1	5	220	10	226	6.91e-93	271
P39615.1	Q4ZPC2.1	58.559	222	91	1	5	225	9	230	9.34e-93	271
P39615.1	Q1I5T6.1	58.559	222	91	1	5	225	9	230	5.84e-92	269
P39615.1	C1CXS7.1	57.848	223	92	2	1	222	21	242	1.06e-91	269
P39615.1	Q87XE2.1	57.658	222	93	1	5	225	9	230	2.03e-91	268
P39615.1	Q4KGS0.1	57.658	222	93	1	5	225	9	230	2.34e-91	268
P39615.1	C3KDS6.1	57.078	219	93	1	5	222	9	227	9.53e-91	266
P39615.1	Q74K70.1	60.000	220	87	1	1	220	1	219	1.52e-90	266
P39615.1	C4Z8Z2.1	54.018	224	102	1	3	225	2	225	1.61e-90	265
P39615.1	Q88N05.1	58.559	222	91	1	5	225	9	230	2.69e-90	265
P39615.1	Q3KGL4.1	57.604	217	91	1	5	220	9	225	1.13e-89	263
P39615.1	B3WCZ5.1	58.482	224	92	1	1	224	1	223	3.05e-89	262
P39615.1	Q48ET5.1	57.604	217	91	1	5	220	9	225	3.49e-89	262
P39615.1	Q03SK6.1	57.658	222	92	1	1	220	1	222	6.32e-89	262
P39615.1	Q9RWH9.1	57.078	219	92	2	5	222	23	240	1.12e-88	261
P39615.1	A5W8H2.1	57.658	222	93	1	5	225	9	230	1.46e-88	260
P39615.1	B1YFL0.1	54.128	218	100	0	5	222	1	218	1.49e-88	260
P39615.1	A9KP29.1	52.915	223	104	1	4	225	3	225	1.80e-88	260
P39615.1	B0KV50.1	57.207	222	94	1	5	225	9	230	2.50e-88	260
P39615.1	B1J4J3.1	56.757	222	95	1	5	225	9	230	8.33e-88	259
P39615.1	Q827B3.1	51.351	222	107	1	4	225	6	226	1.24e-87	258
P39615.1	Q30Q92.1	54.587	218	99	0	5	222	6	223	2.11e-87	257
P39615.1	A6L7T5.1	55.000	220	99	0	1	220	1	220	2.90e-87	257
P39615.1	Q38VY5.1	55.455	220	97	1	1	220	1	219	3.50e-87	257
P39615.1	Q5FL46.1	57.991	219	91	1	2	220	3	220	4.44e-87	257
P39615.1	Q2NS03.1	55.856	222	94	3	1	220	1	220	4.52e-87	257
P39615.1	Q04BG7.1	57.727	220	92	1	1	220	1	219	1.21e-86	255
P39615.1	Q02HQ1.1	54.505	222	100	1	5	225	10	231	1.47e-86	255
P39615.1	A6VAM7.1	54.505	222	100	1	5	225	10	231	1.68e-86	255
P39615.1	Q1GB22.1	57.727	220	92	1	1	220	1	219	1.84e-86	255
P39615.1	A8YUE7.1	56.502	223	96	1	2	224	3	224	7.24e-86	254
P39615.1	Q1IWN1.1	55.963	218	95	1	5	222	22	238	8.81e-86	254
P39615.1	B3ERG6.1	53.636	220	102	0	1	220	1	220	8.85e-86	253
P39615.1	P43731.1	55.300	217	95	2	8	222	3	219	4.61e-85	251
P39615.1	Q4L3Q7.1	54.930	213	94	2	10	221	3	214	6.96e-85	251
P39615.1	A5IQD5.1	53.991	213	96	2	10	221	3	214	7.02e-85	251
P39615.1	B9DKT3.1	58.000	200	83	1	22	221	16	214	7.07e-85	251
P39615.1	Q9LIH6.1	56.561	221	92	1	4	220	108	328	8.59e-85	253
P39615.1	Q6GBQ6.1	53.991	213	96	2	10	221	3	214	1.52e-84	250
P39615.1	Q2YS83.1	53.521	213	97	2	10	221	3	214	3.00e-84	249
P39615.1	Q8A5V6.1	53.636	220	102	0	1	220	1	220	5.69e-84	248
P39615.1	B0VD25.1	55.046	218	96	2	5	220	16	233	8.42e-84	249
P39615.1	B6J738.1	53.211	218	101	1	8	224	9	226	1.24e-83	248
P39615.1	A3M500.2	54.587	218	97	2	5	220	16	233	1.38e-83	248
P39615.1	A9LZA2.1	54.167	216	97	2	7	220	2	217	1.57e-83	247
P39615.1	B0VMZ7.1	54.587	218	97	2	5	220	16	233	1.61e-83	248
P39615.1	Q83CW4.1	52.752	218	102	1	8	224	9	226	1.97e-83	247
P39615.1	Q7N1U8.1	54.884	215	95	2	8	220	6	220	2.01e-83	247
P39615.1	A9KCD5.2	53.704	216	99	1	8	222	9	224	2.24e-83	247
P39615.1	Q5L9D9.1	52.273	220	105	0	1	220	1	220	2.74e-83	247
P39615.1	Q8CQ65.1	56.000	200	87	1	22	221	16	214	2.90e-83	247
P39615.1	Q8R634.1	56.373	204	89	0	21	224	20	223	3.18e-83	247
P39615.1	Q9K3Z0.1	50.000	222	110	1	4	225	6	226	8.03e-83	246
P39615.1	A5UBC0.1	53.917	217	98	2	8	222	3	219	9.36e-83	245
P39615.1	A1KU26.1	54.167	216	97	2	7	220	2	217	9.44e-83	245
P39615.1	B4RLL6.1	54.630	216	96	2	7	220	2	217	1.02e-82	245
P39615.1	Q49VD1.1	53.052	213	99	1	9	221	3	214	1.12e-82	245
P39615.1	Q5HRG5.1	55.500	200	88	1	22	221	16	214	1.32e-82	245
P39615.1	Q6F9Y2.1	54.587	218	97	2	5	220	16	233	1.39e-82	245
P39615.1	C6DC11.1	55.046	218	96	2	8	223	6	223	1.40e-82	245
P39615.1	Q4QPM6.1	53.917	217	98	2	8	222	3	219	1.51e-82	245
P39615.1	A1JKI8.1	55.963	218	94	2	8	223	6	223	1.56e-82	245
P39615.1	Q8UCM8.1	53.604	222	102	1	5	225	12	233	1.62e-82	245
P39615.1	Q9JUC4.1	53.704	216	98	2	7	220	2	217	1.90e-82	245
P39615.1	B6J089.1	52.752	218	102	1	8	224	9	226	2.64e-82	244
P39615.1	Q92LU5.1	53.917	217	99	1	5	220	7	223	5.11e-82	244
P39615.1	B6YR15.1	52.273	220	105	0	1	220	1	220	5.49e-82	243
P39615.1	B7NRN6.1	53.488	215	98	2	8	220	6	220	5.97e-82	244
P39615.1	B7MYL3.1	53.953	215	97	2	8	220	6	220	8.26e-82	243
P39615.1	B5Z154.1	53.488	215	98	2	8	220	6	220	9.76e-82	243
P39615.1	A0M1V1.1	52.489	221	104	1	1	220	1	221	1.02e-81	243
P39615.1	A6UDC0.1	52.995	217	101	1	5	220	7	223	1.22e-81	243
P39615.1	Q8FF08.3	53.488	215	98	2	8	220	6	220	1.28e-81	243
P39615.1	A1AEB0.1	53.488	215	98	2	8	220	6	220	1.71e-81	242
P39615.1	A3MZ80.1	52.511	219	102	2	7	223	2	220	2.23e-81	242
P39615.1	A8A392.1	53.488	215	98	2	8	220	6	220	2.96e-81	242
P39615.1	A7MS85.1	52.703	222	101	3	1	220	1	220	3.36e-81	242
P39615.1	Q0T1S6.1	53.488	215	98	2	8	220	6	220	3.55e-81	242
P39615.1	B5XNF8.1	53.488	215	98	2	8	220	6	220	8.30e-81	241
P39615.1	A5F5R5.1	53.488	215	98	2	8	220	6	220	1.25e-80	240
P39615.1	A8GI39.1	54.884	215	95	2	8	220	6	220	2.13e-80	240
P39615.1	Q7MNR0.2	52.535	217	101	2	6	220	4	220	2.17e-80	240
P39615.1	Q03KM6.1	53.991	213	96	1	8	220	5	215	2.85e-80	239
P39615.1	B8F6C3.1	51.628	215	103	1	7	220	2	216	3.36e-80	239
P39615.1	Q87SC4.1	52.558	215	100	2	8	220	6	220	3.84e-80	239
P39615.1	B7LUY5.1	52.558	215	100	2	8	220	6	220	5.65e-80	239
P39615.1	A4WDE9.1	53.023	215	99	2	8	220	6	220	6.26e-80	239
P39615.1	A8AD07.1	52.093	215	101	2	8	220	6	220	8.95e-80	238
P39615.1	Q6D208.1	53.670	218	99	2	8	223	6	223	1.19e-79	238
P39615.1	C4LC44.1	52.535	217	101	2	8	222	3	219	2.38e-79	237
P39615.1	B4F058.1	53.023	215	99	2	8	220	6	220	3.06e-79	237
P39615.1	A6TCJ2.1	52.558	215	100	2	8	220	6	220	4.04e-79	236
P39615.1	Q7VMC0.1	52.315	216	101	2	7	220	2	217	6.56e-79	236
P39615.1	A8AXM4.1	54.587	218	96	2	5	221	1	216	1.42e-78	235
P39615.1	B6EKY3.1	52.511	219	102	2	5	221	1	219	2.57e-78	234
P39615.1	P57807.1	50.455	220	107	2	8	225	3	222	2.67e-78	234
P39615.1	A9MGV9.1	51.852	216	102	2	8	221	6	221	5.02e-78	233
P39615.1	B0UWA7.1	51.852	216	102	2	7	220	2	217	5.41e-78	233
P39615.1	A3CN85.1	54.128	218	97	2	5	221	1	216	5.78e-78	233
P39615.1	B5F228.1	51.852	216	102	2	8	221	6	221	5.93e-78	233
P39615.1	B4U3D4.1	52.535	217	101	1	4	220	1	215	1.06e-77	232
P39615.1	C0M7J9.1	52.535	217	101	1	4	220	1	215	1.15e-77	232
P39615.1	Q723S4.1	48.848	217	111	0	8	224	4	220	1.40e-77	232
P39615.1	A9N0W3.1	51.389	216	103	2	8	221	6	221	1.69e-77	232
P39615.1	Q65VN0.1	52.558	215	100	2	8	220	3	217	2.46e-77	232
P39615.1	B9DSB9.1	53.052	213	98	1	8	220	5	215	2.49e-77	231
P39615.1	B9E8N2.1	51.376	218	102	3	10	225	3	218	2.84e-77	231
P39615.1	A5FFT1.1	50.226	221	109	1	1	220	1	221	3.30e-77	231
P39615.1	A4VV30.1	52.535	217	100	2	5	220	1	215	6.14e-77	230
P39615.1	C1CKR8.1	51.174	213	102	1	8	220	5	215	8.98e-77	230
P39615.1	B2RHL6.1	50.893	224	104	3	1	220	1	222	1.08e-76	230
P39615.1	B2VEC7.1	53.488	215	98	2	8	220	6	220	1.33e-76	230
P39615.1	C0ME57.1	51.613	217	103	1	4	220	1	215	1.33e-76	230
P39615.1	Q5E2Y8.1	52.558	215	100	2	8	220	4	218	1.45e-76	230
P39615.1	B1IBW9.1	50.235	213	104	1	8	220	5	215	1.49e-76	230
P39615.1	B1JRB1.1	55.349	215	94	2	8	220	6	220	1.94e-76	230
P39615.1	B8ZQ48.1	50.704	213	103	1	8	220	5	215	2.40e-76	229
P39615.1	Q7MXF6.1	50.893	224	104	3	1	220	1	222	2.74e-76	229
P39615.1	Q5R080.1	52.113	213	101	1	9	220	3	215	3.46e-76	228
P39615.1	A7ZAZ4.1	50.685	219	107	1	5	223	10	227	3.74e-76	229
P39615.1	Q8Y9X7.1	48.387	217	112	0	8	224	4	220	3.79e-76	229
P39615.1	A4IWI7.1	52.558	215	100	2	8	220	2	216	4.48e-76	228
P39615.1	B5FAJ7.1	52.093	215	101	2	8	220	4	218	5.32e-76	228
P39615.1	A4TKZ2.1	54.884	215	95	2	8	220	6	220	5.79e-76	228
P39615.1	A7FFS4.1	54.884	215	95	2	8	220	6	220	9.10e-76	228
P39615.1	B5E4R3.1	50.235	213	104	1	8	220	5	215	1.06e-75	227
P39615.1	P0A4P3.1	53.052	213	98	1	8	220	5	215	1.27e-75	227
P39615.1	P29950.1	53.398	206	95	1	16	220	1	206	1.35e-75	227
P39615.1	Q1J724.1	53.302	212	97	1	9	220	6	215	1.70e-75	227
P39615.1	A0Q7Y8.1	52.558	215	100	2	8	220	2	216	2.35e-75	226
P39615.1	A7GVX1.1	49.774	221	110	1	5	225	10	229	5.45e-75	226
P39615.1	B5XL20.1	52.830	212	98	1	9	220	6	215	6.44e-75	225
P39615.1	A0RM89.1	49.091	220	111	1	5	224	10	228	8.49e-75	225
P39615.1	Q48U05.1	53.302	212	97	1	9	220	6	215	8.63e-75	225
P39615.1	Q92EQ0.1	47.887	213	111	0	8	220	4	216	9.62e-75	225
P39615.1	A7NAN4.1	52.093	215	101	2	8	220	2	216	1.00e-74	225
P39615.1	P0DG74.1	52.830	212	98	1	9	220	6	215	1.17e-74	225
P39615.1	Q8P1B6.1	53.302	212	97	1	9	220	6	215	1.21e-74	225
P39615.1	A0KMZ1.1	51.163	215	103	2	8	220	3	217	1.29e-74	225
P39615.1	Q1JC76.1	52.830	212	98	1	9	220	6	215	1.39e-74	224
P39615.1	A6VLV4.1	49.091	220	110	2	8	225	3	222	1.43e-74	224
P39615.1	Q8EB78.1	50.691	217	105	2	8	222	2	218	1.71e-74	224
P39615.1	B1MXY4.1	51.376	218	104	2	4	221	3	218	1.80e-74	224
P39615.1	Q8DTV8.1	52.336	214	100	1	8	221	5	216	1.83e-74	224
P39615.1	Q3BNI2.1	48.402	219	112	1	5	222	10	228	2.13e-74	225
P39615.1	Q5XCK3.1	52.830	212	98	1	9	220	6	215	2.31e-74	224
P39615.1	B0TXF5.1	51.628	215	102	2	8	220	2	216	5.38e-74	223
P39615.1	A2RF00.1	52.358	212	99	1	9	220	6	215	6.41e-74	223
P39615.1	O84613.1	52.968	219	98	3	8	223	13	229	7.70e-74	223
P39615.1	B9KEK7.1	47.727	220	113	2	5	223	10	228	8.88e-74	223
P39615.1	Q9PJD2.1	52.941	221	99	3	5	222	10	228	1.23e-73	222
P39615.1	Q03W63.1	50.228	219	106	2	4	221	3	219	1.38e-73	222
P39615.1	Q3IG47.1	51.628	215	101	3	9	220	4	218	1.81e-73	222
P39615.1	Q9PA28.2	47.489	219	114	1	5	222	18	236	2.91e-73	222
P39615.1	B0RWT2.1	47.489	219	114	1	5	222	10	228	3.05e-73	222
P39615.1	B2IAB2.1	47.489	219	114	1	5	222	18	236	3.75e-73	222
P39615.1	Q9Z7D3.1	53.704	216	95	3	8	220	20	233	3.86e-73	221
P39615.1	B0B8I2.1	52.703	222	100	3	5	223	10	229	5.07e-73	221
P39615.1	A4SK71.1	50.233	215	105	2	8	220	3	217	6.22e-73	220
P39615.1	Q5L4Q4.1	52.558	215	99	2	8	220	13	226	1.00e-72	220
P39615.1	Q821F7.1	53.241	216	96	3	8	220	13	226	1.89e-72	219
P39615.1	Q8PFZ6.1	47.032	219	115	1	5	222	10	228	2.36e-72	219
P39615.1	B0U620.1	47.032	219	115	1	5	222	18	236	2.55e-72	220
P39615.1	Q64QI5.1	48.182	220	114	0	1	220	1	220	3.16e-72	219
P39615.1	A8EWN8.1	47.196	214	112	1	8	220	2	215	5.93e-72	218
P39615.1	Q256I7.1	52.558	215	99	2	8	220	13	226	6.06e-72	218
P39615.1	B5RKV2.1	48.430	223	111	3	1	220	1	222	8.49e-72	217
P39615.1	Q5LA67.1	47.727	220	115	0	1	220	1	220	8.51e-72	217
P39615.1	P13051.2	50.233	215	106	1	7	220	96	310	9.49e-72	220
P39615.1	B2SJF5.1	47.489	219	114	1	5	222	10	228	1.06e-71	218
P39615.1	P97931.3	50.233	215	106	1	7	220	89	303	1.69e-71	219
P39615.1	Q5HX80.1	47.489	219	113	2	5	222	13	230	1.78e-71	217
P39615.1	Q9PJ40.1	47.489	219	113	2	5	222	13	230	2.48e-71	217
P39615.1	A1VXG9.1	47.489	219	113	2	5	222	13	230	2.64e-71	217
P39615.1	A1QYK3.1	47.982	223	112	3	1	220	1	222	4.55e-71	216
P39615.1	A8FJP1.1	47.032	219	114	2	5	222	13	230	4.67e-71	216
P39615.1	Q057V4.1	47.964	221	114	1	1	220	1	221	6.04e-71	215
P39615.1	B5RQN2.1	47.534	223	113	3	1	220	1	222	1.47e-70	214
P39615.1	B7J0Y9.1	47.085	223	114	3	1	220	1	222	2.75e-70	214
P39615.1	B2S1N8.1	47.534	223	113	3	1	220	1	222	5.48e-70	213
P39615.1	B8D787.1	48.131	214	110	1	8	220	4	217	9.80e-70	212
P39615.1	A7I0A8.1	48.848	217	109	2	5	220	10	225	1.72e-69	212
P39615.1	Q7MA00.1	47.926	217	111	2	5	220	11	226	3.42e-69	211
P39615.1	A7H1G3.1	46.575	219	115	2	5	222	13	230	3.47e-69	211
P39615.1	Q0SPB2.1	46.575	219	113	3	5	220	5	222	4.33e-69	211
P39615.1	Q7VRQ7.1	45.116	215	116	2	8	220	5	219	6.93e-69	210
P39615.1	Q9U221.1	46.875	224	114	5	1	220	57	279	2.37e-68	210
P39615.1	Q662W1.1	45.740	223	117	3	1	220	1	222	1.22e-67	207
P39615.1	Q7P1I1.1	49.231	195	99	0	26	220	33	227	1.12e-66	205
P39615.1	Q07YI6.1	51.010	198	95	2	25	220	21	218	3.56e-66	203
P39615.1	P53766.2	47.273	220	111	4	9	224	128	346	8.63e-66	205
P39615.1	A5EVB8.1	46.789	218	113	3	5	220	11	227	8.85e-66	202
P39615.1	Q98PV4.1	44.762	210	115	1	14	223	13	221	1.36e-63	197
P39615.1	A1UEC0.1	48.624	218	108	4	5	220	9	224	1.73e-63	196
P39615.1	Q032L5.1	47.907	215	107	4	10	221	6	218	2.28e-63	196
P39615.1	Q9CIX2.1	47.442	215	108	4	10	221	6	218	2.36e-63	196
P39615.1	A2RHW2.1	47.907	215	107	4	10	221	6	218	2.61e-63	196
P39615.1	Q7VGS1.1	45.333	225	112	3	5	220	10	232	3.30e-63	196
P39615.1	Q47Q90.1	45.045	222	115	5	1	220	9	225	1.01e-62	194
P39615.1	A0QV01.1	45.495	222	116	4	1	220	6	224	1.31e-62	194
P39615.1	B2UDL1.1	46.018	226	109	5	5	220	35	257	3.82e-62	194
P39615.1	Q315T1.1	44.749	219	113	2	10	220	15	233	6.34e-62	192
P39615.1	A1SUE5.1	46.512	215	113	2	8	220	2	216	6.79e-62	192
P39615.1	P59465.1	45.581	215	115	2	8	220	8	222	8.80e-62	192
P39615.1	Q5YRZ2.1	46.330	218	113	4	5	220	9	224	1.97e-61	191
P39615.1	B8ZS02.1	45.045	222	117	4	1	220	6	224	2.32e-61	191
P39615.1	O74834.1	44.545	220	118	3	5	220	82	301	4.29e-61	193
P39615.1	Q21SE9.1	49.057	212	89	5	26	220	41	250	4.89e-61	191
P39615.1	Q73VJ7.1	46.396	222	114	4	1	220	6	224	9.42e-61	189
P39615.1	A0QJA9.1	46.396	222	114	4	1	220	6	224	1.10e-60	189
P39615.1	A1T717.1	44.595	222	116	5	1	220	6	222	1.49e-60	189
P39615.1	P12887.1	42.616	237	119	5	3	222	100	336	2.56e-60	192
P39615.1	P52506.1	44.749	219	118	3	5	222	98	314	4.04e-60	190
P39615.1	P52507.1	44.749	219	118	3	5	222	99	315	5.18e-60	190
P39615.1	A4TE31.1	44.595	222	116	5	1	220	6	222	3.05e-59	185
P39615.1	B2HIJ2.1	44.144	222	119	4	1	220	6	224	4.01e-59	185
P39615.1	A0PQ07.1	44.144	222	119	4	1	220	6	224	4.34e-59	185
P39615.1	Q8FPQ4.1	46.635	208	102	5	19	220	32	236	4.77e-59	185
P39615.1	B1MDP0.1	45.045	222	116	5	1	220	6	223	1.92e-58	183
P39615.1	A9IGW1.1	43.805	226	119	5	5	224	19	242	2.37e-58	184
P39615.1	Q8NQU9.1	40.784	255	114	6	2	222	3	254	3.10e-57	181
P39615.1	Q1GHJ4.1	47.343	207	103	5	18	221	19	222	3.20e-57	181
P39615.1	P53764.1	46.341	205	105	5	20	222	2	203	7.33e-57	179
P39615.1	P67078.1	47.312	186	96	2	36	220	43	227	9.75e-57	179
P39615.1	P28866.1	43.636	220	121	3	5	223	95	312	1.90e-56	180
P39615.1	Q9EX12.1	42.411	224	122	5	1	222	6	224	2.50e-56	178
P39615.1	Q8XVE4.1	43.363	226	115	5	5	220	38	260	2.68e-56	179
P39615.1	Q82MX6.1	42.411	224	122	5	1	222	6	224	3.02e-56	178
P39615.1	A1KMX0.1	45.495	222	116	4	1	220	6	224	5.20e-56	177
P39615.1	A8LD98.1	43.243	222	119	5	1	220	6	222	6.06e-56	177
P39615.1	Q4A8N4.1	39.130	207	125	1	16	222	14	219	1.32e-55	176
P39615.1	Q8G3E9.1	44.811	212	106	5	19	222	5	213	3.75e-55	175
P39615.1	Q1CRR1.1	44.700	217	108	4	5	211	9	223	2.42e-54	173
P39615.1	A1SNW4.1	43.946	223	118	5	2	222	10	227	3.31e-54	173
P39615.1	P28275.1	40.455	220	128	3	4	222	38	255	3.34e-54	173
P39615.1	Q01019.1	48.500	200	94	4	29	220	51	249	3.81e-54	173
P39615.1	P53765.2	43.868	212	110	3	17	220	42	252	5.03e-54	173
P39615.1	P12888.1	42.731	227	118	5	4	220	29	253	6.53e-54	172
P39615.1	B2UVB0.1	44.498	209	105	3	5	204	9	215	9.72e-54	172
P39615.1	Q7W1Y7.1	42.857	217	114	5	10	220	23	235	1.06e-53	172
P39615.1	P10186.1	40.455	220	128	3	4	222	117	334	1.06e-53	174
P39615.1	Q7VUM8.1	42.857	217	114	5	10	220	23	235	1.09e-53	172
P39615.1	Q7WQW5.1	42.857	217	114	5	10	220	23	235	1.10e-53	172
P39615.1	P09307.1	42.593	216	120	4	9	222	91	304	1.88e-53	172
P39615.1	Q9J3N2.1	42.593	216	120	4	9	222	91	304	2.24e-53	172
P39615.1	Q17Z05.1	43.541	209	107	3	5	204	9	215	5.44e-53	170
P39615.1	Q9ZJN9.1	43.318	217	111	4	5	211	9	223	6.33e-53	170
P39615.1	B5Z8Z4.1	43.318	217	111	4	5	211	9	223	1.24e-52	169
P39615.1	P56397.1	43.318	217	111	4	5	211	9	223	2.05e-52	168
P39615.1	P50639.1	42.718	206	114	3	22	224	48	252	2.81e-52	168
P39615.1	Q9E6R2.1	41.284	218	125	3	5	220	93	309	3.71e-52	169
P39615.1	B6JNI4.1	42.857	217	112	4	5	211	9	223	1.42e-51	166
P39615.1	Q2L0Y2.1	46.667	195	96	5	31	220	46	237	1.65e-51	166
P39615.1	P13158.1	39.815	216	127	3	4	218	78	291	1.02e-49	163
P39615.1	F5HFA1.1	42.453	212	113	3	17	220	40	250	2.93e-49	161
P39615.1	O36395.1	42.784	194	102	3	38	223	60	252	1.22e-48	159
P39615.1	P52447.1	40.476	210	121	3	16	222	44	252	3.93e-48	158
P39615.1	B5ZC55.1	40.476	210	119	3	11	220	9	212	3.23e-47	154
P39615.1	B1AJI8.1	43.784	185	102	2	36	220	30	212	1.01e-46	153
P39615.1	P52345.1	40.000	210	122	3	16	222	44	252	1.41e-46	154
P39615.1	F5HI85.1	40.860	186	108	2	36	220	62	246	2.22e-44	148
P39615.1	Q6UDG6.1	37.615	218	131	3	5	220	145	359	2.18e-39	138
P39615.1	Q5UPT2.1	33.471	242	134	7	4	220	129	368	2.41e-33	122
P39615.1	P75536.1	32.877	219	137	7	9	220	16	231	9.39e-31	113
P39615.1	P47343.1	33.333	231	140	7	1	222	10	235	5.90e-29	108
P39615.1	P21968.2	28.342	187	120	8	35	220	39	212	4.57e-08	53.4
# PSIBLAST 2.12.0+
# Iteration: 2
# Query: P39615.1 RecName: Full=Uracil-DNA glycosylase; Short=UDG [Bacillus subtilis subsp. subtilis str. 168]
# Database: ../../data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 314 hits found
P39615.1	P39615.1	100.000	225	0	0	1	225	1	225	3.31e-144	402
P39615.1	A7ZA24.1	88.444	225	26	0	1	225	1	225	3.22e-142	397
P39615.1	B7GMM1.1	67.556	225	73	0	1	225	1	225	7.00e-142	396
P39615.1	Q836Z5.1	68.304	224	71	0	1	224	1	224	8.35e-141	393
P39615.1	A7GVE5.1	68.444	225	71	0	1	225	1	225	1.21e-140	393
P39615.1	Q65DN9.1	82.667	225	39	0	1	225	1	225	2.34e-139	390
P39615.1	Q5KUD0.1	68.018	222	71	0	4	225	3	224	7.44e-139	389
P39615.1	C5D9T3.1	69.820	222	67	0	4	225	3	224	1.53e-138	388
P39615.1	A8FIM7.1	73.333	225	60	0	1	225	1	225	1.68e-138	387
P39615.1	A4ITQ2.1	68.468	222	70	0	4	225	3	224	8.26e-138	386
P39615.1	A8MM35.1	59.821	224	90	0	1	224	1	224	8.56e-138	386
P39615.1	B7HYF9.1	64.000	225	81	0	1	225	1	225	1.25e-137	385
P39615.1	Q630K2.1	64.000	225	81	0	1	225	1	225	1.36e-137	385
P39615.1	B2TQZ9.1	62.667	225	84	0	1	225	1	225	2.54e-137	385
P39615.1	Q72X51.1	64.000	225	81	0	1	225	1	225	4.50e-137	384
